946857600000, 7072.957277
946944000000, 7028.785712
947030400000, 7166.937396
947116800000, 7251.260298
947203200000, 7217.12835
947462400000, 7161.309638
947548800000, 7290.803763
947635200000, 7177.722687
947721600000, 7213.636892
947808000000, 7137.163069
948067200000, 7232.139203
948153600000, 7284.115579
948240000000, 7340.948277
948326400000, 7303.54564
948412800000, 7299.824306
948672000000, 7321.683694
948758400000, 7381.525429
948844800000, 7423.916788
948931200000, 7414.413657
949017600000, 7465.606031
949276800000, 7456.014536
949363200000, 7397.666678
949449600000, 7574.443268
949536000000, 7695.278917
949622400000, 7560.624143
949881600000, 7541.886368
949968000000, 7335.15175
950054400000, 7254.474927
950140800000, 7290.214964
950227200000, 7280.39504
950486400000, 7242.764318
950572800000, 7394.393525
950659200000, 7409.919897
950745600000, 7390.823501
950832000000, 7379.479387
951091200000, 7417.329415
951177600000, 7476.934122
951264000000, 7425.272154
951350400000, 7514.396623
951436800000, 7369.873582
951696000000, 7435.638582
951782400000, 7384.257444
951868800000, 7388.027903
951955200000, 7415.834711
952041600000, 7465.383221
952300800000, 7411.349363
952387200000, 7499.208749
952473600000, 7426.749217
952560000000, 7373.938345
952646400000, 7361.187131
952905600000, 7430.917478
952992000000, 7464.699026
953078400000, 7468.609385
953164800000, 7480.587691
953251200000, 7454.121151
953510400000, 7460.471389
953596800000, 7503.547994
953683200000, 7469.138994
953769600000, 7407.047542
953856000000, 7475.628402
954115200000, 7500.728603
954201600000, 7578.937151
954288000000, 7531.377769
954374400000, 7564.960675
954460800000, 7570.717085
954720000000, 7679.618769
954806400000, 7727.915871
954892800000, 7802.045992
954979200000, 7734.647764
955065600000, 7685.560087
955324800000, 7610.583169
955411200000, 7606.348313
955497600000, 7623.304533
955584000000, 7637.53479
955670400000, 7576.342024
955929600000, 7685.218508
956016000000, 7745.582129
956102400000, 7839.344811
956188800000, 7985.795847
956620800000, 7924.420678
956707200000, 7997.378067
956793600000, 7910.981673
956880000000, 7918.649378
957225600000, 8024.089235
957312000000, 8012.104987
957398400000, 7974.011543
957484800000, 7999.691682
957744000000, 7987.435762
957830400000, 8075.077987
957916800000, 8177.526579
958003200000, 8426.699824
958089600000, 8434.731713
958348800000, 8568.310928
958435200000, 8536.100404
958521600000, 8498.687223
958608000000, 8643.309263
958694400000, 8342.628489
958953600000, 8341.03662
959040000000, 8398.29575
959126400000, 8484.525426
959212800000, 8470.294501
959299200000, 8497.826982
959558400000, 8607.107928
959644800000, 8662.131794
959731200000, 8569.483125
959817600000, 8425.605735
959904000000, 8411.965243
959990400000, 8412.567578
960076800000, 8412.567578
960163200000, 8515.476879
960249600000, 8484.050417
960336000000, 8576.043355
960422400000, 8547.860801
960508800000, 8574.489976
960595200000, 8522.668044
960681600000, 8522.668044
960768000000, 8545.121047
960854400000, 8518.763423
960940800000, 8488.166932
